,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
404,Careless Love,10,"Overall playing is good. Very good tempo and rhythm. Need to rework right hand. Piece is in F Major, hence B-flat in right hand.",2, What does the student needs to work on? , The student needs to rework on the right hand. ,train
405,Careless Love,10,This recording misses the Bb through the whole piece.,3, Is the performed note accurate? ," No, The Bb note was missed throughout the whole piece. ",train
406,Careless Love,10,Left hand way too loud; mistakes; very heavy,4, Is there reasonable balance between hands? ," No, left hand was way too loud. ",train
407,Careless Love,10,Left hand way too loud; mistakes; very heavy,4, Is the tone production appropriate? ," No, the tone was very heavy. ",train
408,Careless Love,10,A wrong note is played (B flat). The player kept the tempo steady but not dynamics and expression.,5, Is the performed note accurate? ," No, A wrong note (B flat) is played. ",train
409,Careless Love,10,A wrong note is played (B flat). The player kept the tempo steady but not dynamics and expression.,5, Is the played tempo stable? ," Yes, The player kept the tempo steady. ",train
410,Careless Love,10,A wrong note is played (B flat). The player kept the tempo steady but not dynamics and expression.,5, Are the dynamics and expression well maintained throughout the performance? ," No, the dynamics and expression were not maintained well.",train
411,Careless Love,10,LH too loud. Too slow and heavy. No flow. Two wrong notes in RH. No dynamic changes and rit at end.,6, Is there reasonable balance between hands? ," No, left hand was too loud. ",train
412,Careless Love,10,LH too loud. Too slow and heavy. No flow. Two wrong notes in RH. No dynamic changes and rit at end.,6, Is the played tempo stable? ," No, the performance was too slow and heavy.",train
413,Careless Love,10,LH too loud. Too slow and heavy. No flow. Two wrong notes in RH. No dynamic changes and rit at end.,6, Is the performance hesitant or smooth? ," No, the performance had no flow.",train
414,Careless Love,10,LH too loud. Too slow and heavy. No flow. Two wrong notes in RH. No dynamic changes and rit at end.,6, Is the performed note accurate? ," No, two wrong notes were played in the right hand. ",train
415,Careless Love,10,"This recording forgot the b flat in the key signature that occurs in the beginning of each phrase right before the C. That is an important part of the piece and it happens repeatedly, which changes the nature of the piece (moving it to major and taking it out of minor). Also, there was no use of dynamic variation or phrasing or any artistic change in tempo (which can be done while staying true to the sheet music).",7, Is the performance following score instructions? ," No, the recording missed the B flat in the key signature, and lacked dynamic variation or phrasing and artistic changes in tempo.",train
416,Careless Love,10,"This recording forgot the b flat in the key signature that occurs in the beginning of each phrase right before the C. That is an important part of the piece and it happens repeatedly, which changes the nature of the piece (moving it to major and taking it out of minor). Also, there was no use of dynamic variation or phrasing or any artistic change in tempo (which can be done while staying true to the sheet music).",7, Is the performed note accurate? ," No, the performer forgot the B flat in the key signature that is an important part of the piece.",train
417,Careless Love,11,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
418,Careless Love,11,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",3,train
419,Careless Love,11,N/A,-1,What kind of music is this piece and what's difficult about it?,"This is a traditional song, adapted in simple melody and chords accompaniment.  ",train
420,Careless Love,11,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
421,Careless Love,11,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
422,Careless Love,11,Note error m.12 . More dynamics needed,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Note error m.12 . More dynamics needed,train
423,Careless Love,11,"Much more confidence, and the higher tempo certainly contributes to it feeling less clunky. Some minor points - no ritardando at the end - but this was the only one I wouldn't have minded listening to more of.",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Note error m.12 . More dynamics needed,train
424,Careless Love,11,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
425,Careless Love,11,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
426,Careless Love,11,Nice playing. Be careful to not speed up at the end. And correct B-flat minor chord left hand.   Love that the left hand is quieter than the right hand. Very good!,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Nice playing. Be careful to not speed up at the end. And correct B-flat minor chord left hand.   Love that the left hand is quieter than the right hand. Very good!,train
427,Careless Love,11,"This recording fails to miss notes, but is not accurate about the tempo.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Nice playing. Be careful to not speed up at the end. And correct B-flat minor chord left hand.   Love that the left hand is quieter than the right hand. Very good!,train
428,Careless Love,11,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
429,Careless Love,11,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
430,Careless Love,11,pretty good; Left Hand a bit choppy.  Good right hand projection   Needed to do rit at end.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,pretty good; Left Hand a bit choppy.  Good right hand projection   Needed to do rit at end.,train
431,Careless Love,11,The tempo is not very steady. The notes are correct. No musical interpretations.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,pretty good; Left Hand a bit choppy.  Good right hand projection   Needed to do rit at end.,train
432,Careless Love,11,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
433,Careless Love,11,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
434,Careless Love,11,Wrong LH end line 3. Tempo fine. LH a bit heavy at end of phrases.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Wrong LH end line 3. Tempo fine. LH a bit heavy at end of phrases.,train
435,Careless Love,11,"This was good but the phrasing was off - there was never a ""breath"" after the phrases (which would require the pianist to like lift all her fingers off of the keys), so it was hard to know when one phrase began and ended. This person did observe the rit at the end and played the correct tempo and the correct notes.",4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Wrong LH end line 3. Tempo fine. LH a bit heavy at end of phrases.,train
436,Careless Love,11,Note error m.12 . More dynamics needed,0, Is the performed note accurate? , Note error m.12.,train
437,Careless Love,11,Note error m.12 . More dynamics needed,0, Is there reasonable dynamics contrast? , More dynamics needed,train
438,Careless Love,11,"Much more confidence, and the higher tempo certainly contributes to it feeling less clunky. Some minor points - no ritardando at the end - but this was the only one I wouldn't have minded listening to more of.",1, Is the performed tempo stable? , Higher tempo contributes to it feeling less clunky.,train
