,split,audio_path,player,Q,A
329,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_STA_1/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
330,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_STA_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
331,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_STA_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
332,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
333,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_2/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
334,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
335,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
336,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
337,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_1/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
338,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
339,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
340,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
341,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_3/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
342,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
343,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
344,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
345,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_2/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
346,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
347,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
348,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STA_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
349,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STA_3/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
350,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STA_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
351,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STA_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
352,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_STILL_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
353,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_STILL_2/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
354,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_STILL_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
355,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_STILL_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
356,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
357,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_2/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
358,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
359,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
360,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
361,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_3/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
362,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
363,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
364,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_EXAG_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
365,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_EXAG_1/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
366,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_EXAG_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
367,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_EXAG_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
368,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
369,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_1/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
370,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
371,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
372,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_LEG_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
373,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_LEG_2/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
374,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_LEG_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
375,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_LEG_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
376,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_LEG_1/audio.wav,pianist02,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
377,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_LEG_1/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
378,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_LEG_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
379,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_LEG_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
380,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_STAC_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
381,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_STAC_3/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
382,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_STAC_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
383,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_STAC_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
384,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
385,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_1/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
386,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
387,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
388,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
389,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_1/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
390,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
391,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_STA_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
392,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_EXAG_1/audio.wav,pianist02,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
393,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_EXAG_1/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
394,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_EXAG_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
