,id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,webpage_url,channel_url,split,audio_path,Q,A
311,TKKnpL6NjqI,,ABRSM 2021-2022 Piano Grade 3 B1 Salut d'amour,20200826,73,60,2.0,,0.0,https://www.youtube.com/watch?v=TKKnpL6NjqI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/TKKnpL6NjqI.wav,Does this sound like a performance by a student or a master?,This sounds like a student performance.
312,q21p-RrQeTo,,Sight Reading - Faber Piano Adventure Performance 2B Sunburst Waltz,20220418,45,10,0.0,,0.0,https://www.youtube.com/watch?v=q21p-RrQeTo,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/q21p-RrQeTo.wav,"From the sound of it, is this a student or master level performance?",This appears to be a student performance.
313,3NVSUEtuvk4,,Sight Reading-輕鬆學鋼琴3 Love me tender,20220915,32,113,0.0,,0.0,https://www.youtube.com/watch?v=3NVSUEtuvk4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/3NVSUEtuvk4.wav,Would you say this performance sounds more like it's by a student or a master?,This appears to be a student performance.
314,j9B5MiZkRVk,,Sight Reading- The Blue Bird,20221103,31,515,1.0,,3.0,https://www.youtube.com/watch?v=j9B5MiZkRVk,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/j9B5MiZkRVk.wav,Does this sound like a performance by a student or a master?,This performance has the characteristics of played by a novice.
315,P6rJVyqu3uA,,Sight Reading - Piano adventure Lesson 3A Scarborough Fair,20220919,33,45,1.0,,0.0,https://www.youtube.com/watch?v=P6rJVyqu3uA,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/P6rJVyqu3uA.wav,Does this sound like a performance by a student or a master?,This sounds like a student performance.
316,IEIW20jACHo,,Quick Study- Czerny op 849 no 2,20200101,78,33,1.0,,0.0,https://www.youtube.com/watch?v=IEIW20jACHo,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/IEIW20jACHo.wav,Does this sound like a performance by a student or a master?,This sounds like a student performance.
317,z4q0frI91_w,,JS Bach- Goldberg variations Aria,20210818,188,15,0.0,,0.0,https://www.youtube.com/watch?v=z4q0frI91_w,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/z4q0frI91_w.wav,Could you guess the composer of this piece?,Bach
317,z4q0frI91_w,,JS Bach- Goldberg variations Aria,20210818,188,15,0.0,,0.0,https://www.youtube.com/watch?v=z4q0frI91_w,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/z4q0frI91_w.wav,Would you say this performance sounds more like it's by a student or a master?,This sounds like a student performance.
318,jndXGO1HAP4,,Mendelssohn - Venetian Gondola Song(Op 30 no 6),20190619,187,67,0.0,,0.0,https://www.youtube.com/watch?v=jndXGO1HAP4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/jndXGO1HAP4.wav,Can you identify the composer of this piece?,Mendelssohn
318,jndXGO1HAP4,,Mendelssohn - Venetian Gondola Song(Op 30 no 6),20190619,187,67,0.0,,0.0,https://www.youtube.com/watch?v=jndXGO1HAP4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/jndXGO1HAP4.wav,"From the sound of it, is this a student or master level performance?",This sounds like a student performance.
319,56LWmKTwS28,,《Boogie No.1》by Suri HN,20201217,55,62,0.0,,0.0,https://www.youtube.com/watch?v=56LWmKTwS28,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,train,/data/scratch/acw630/PianoJudge/novice/56LWmKTwS28.wav,Would you say this performance sounds more like it's by a student or a master?,This performance has the characteristics of played by a novice.
320,h_dCYbo66Ik,,My heart will go on 簡易版,20150906,117,144,2.0,,1.0,https://www.youtube.com/watch?v=h_dCYbo66Ik,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/h_dCYbo66Ik.wav,Does this sound like a performance by a student or a master?,This sounds like a student performance.
321,XcHSdB9dWpk,,Sight Reading - Faber Piano Adventure Performance 2B Fur Elise,20220418,57,9,0.0,,0.0,https://www.youtube.com/watch?v=XcHSdB9dWpk,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/XcHSdB9dWpk.wav,"From the sound of it, is this a student or master level performance?",This performance has the characteristics of played by a novice.
322,n0cM0ysVdlI,,Sight Reading-Silver bells,20211213,73,4,0.0,,0.0,https://www.youtube.com/watch?v=n0cM0ysVdlI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/n0cM0ysVdlI.wav,"From the sound of it, is this a student or master level performance?",This sounds like a student performance.
323,9q7VfH1XKWo,,Sight Reading - Jammin' in Jamaica,20200421,80,17,0.0,,0.0,https://www.youtube.com/watch?v=9q7VfH1XKWo,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/9q7VfH1XKWo.wav,Would you say this performance sounds more like it's by a student or a master?,This performance has the characteristics of played by a novice.
324,M4CO-zkY5n4,,Sight Reading-Piano adventure level 1 Firefly,20220905,30,14,0.0,,,https://www.youtube.com/watch?v=M4CO-zkY5n4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/M4CO-zkY5n4.wav,Would you say this performance sounds more like it's by a student or a master?,This appears to be a student performance.
325,nQv3vpwNMXs,,Sight Reading - Rough Rider Rock,20200504,100,19,0.0,,0.0,https://www.youtube.com/watch?v=nQv3vpwNMXs,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/nQv3vpwNMXs.wav,"From the sound of it, is this a student or master level performance?",This sounds like a student performance.
326,nbH56ptyuj0,,JS Bach - Partita no 1 BWV 825 Sarabande,20200518,204,38,4.0,,0.0,https://www.youtube.com/watch?v=nbH56ptyuj0,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/nbH56ptyuj0.wav,Who might be the composer of this piece?,Bach
326,nbH56ptyuj0,,JS Bach - Partita no 1 BWV 825 Sarabande,20200518,204,38,4.0,,0.0,https://www.youtube.com/watch?v=nbH56ptyuj0,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/nbH56ptyuj0.wav,Does this sound like a performance by a student or a master?,This appears to be a student performance.
327,_2mmn0Jc4UE,,Sight Reading - Czerny Op821 No 1,20200118,27,19,1.0,,0.0,https://www.youtube.com/watch?v=_2mmn0Jc4UE,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/_2mmn0Jc4UE.wav,"From the sound of it, is this a student or master level performance?",This sounds like a student performance.
328,svP5GaZ-tkg,,《Minuet》from the notebook for Anna Magdalena Bach—by Suri HN,20201018,56,50,1.0,,0.0,https://www.youtube.com/watch?v=svP5GaZ-tkg,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,train,/data/scratch/acw630/PianoJudge/novice/svP5GaZ-tkg.wav,Who is likely the composer of the music being played?,Bach
328,svP5GaZ-tkg,,《Minuet》from the notebook for Anna Magdalena Bach—by Suri HN,20201018,56,50,1.0,,0.0,https://www.youtube.com/watch?v=svP5GaZ-tkg,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,train,/data/scratch/acw630/PianoJudge/novice/svP5GaZ-tkg.wav,Does this sound like a performance by a student or a master?,This appears to be a student performance.
329,Wcp_eXjPUow,,Schumann Op 15 no 3 Haschemann,20191128,31,16,0.0,,0.0,https://www.youtube.com/watch?v=Wcp_eXjPUow,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/Wcp_eXjPUow.wav,"From the sound of it, is this a student or master level performance?",This sounds like a student performance.
330,jPRrPSgTeGI,,Schumann Op 15 no 8 Am Kamin火爐旁,20200115,73,26,0.0,,0.0,https://www.youtube.com/watch?v=jPRrPSgTeGI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/jPRrPSgTeGI.wav,Does this sound like a performance by a student or a master?,This appears to be a student performance.
331,Kh84HyfWvjk,,Schumann Op 15 no 13 The poet speaks,20200227,123,21,0.0,,0.0,https://www.youtube.com/watch?v=Kh84HyfWvjk,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/Kh84HyfWvjk.wav,"From the sound of it, is this a student or master level performance?",This performance has the characteristics of played by a novice.
332,JGCSI-gKYSQ,,Endless Horizon by Bandari,20170602,111,160,0.0,,0.0,https://www.youtube.com/watch?v=JGCSI-gKYSQ,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/JGCSI-gKYSQ.wav,"From the sound of it, is this a student or master level performance?",This appears to be a student performance.
333,eLzQEtQdk5E,,Sight Reading - ABRSM 23-24 Initial Grade A2 What shall we do with drunken sailor?,20220906,43,41,1.0,,0.0,https://www.youtube.com/watch?v=eLzQEtQdk5E,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/eLzQEtQdk5E.wav,Does this sound like a performance by a student or a master?,This sounds like a student performance.
334,qAGgZbMu5aM,,The sand dance played by Suri HN,20210708,18,10,1.0,,,https://www.youtube.com/watch?v=qAGgZbMu5aM,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,train,/data/scratch/acw630/PianoJudge/novice/qAGgZbMu5aM.wav,"From the sound of it, is this a student or master level performance?",This performance has the characteristics of played by a novice.
335,bIrV1Uu0zdA,,hofmann op 88 no 3 nocturne,20210823,137,25,0.0,,0.0,https://www.youtube.com/watch?v=bIrV1Uu0zdA,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/bIrV1Uu0zdA.wav,"From the sound of it, is this a student or master level performance?",This sounds like a student performance.
336,TbIeDFCRWK0,,Grieg Op38 no 4 Halling/Norwegian Dance,20190116,69,49,1.0,,0.0,https://www.youtube.com/watch?v=TbIeDFCRWK0,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/TbIeDFCRWK0.wav,Does this sound like a performance by a student or a master?,This sounds like a student performance.
337,VlnpmiD3Mq4,,ABRSM 2021-2022 Piano Grade 3 B1 Salut d'amour,20200827,67,116,5.0,,0.0,https://www.youtube.com/watch?v=VlnpmiD3Mq4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/VlnpmiD3Mq4.wav,Would you say this performance sounds more like it's by a student or a master?,This sounds like a student performance.
338,Zub-lVDMLr8,,Prokofiev Op 65 no 6 Waltz(背譜版),20180506,102,82,0.0,,0.0,https://www.youtube.com/watch?v=Zub-lVDMLr8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/Zub-lVDMLr8.wav,Would you say this performance sounds more like it's by a student or a master?,This sounds like a student performance.
339,qfDzIaahtMg,,Sight Reading-Czerny 82 Piano Studies no 8(鋼琴小博士),20191207,27,19,0.0,,,https://www.youtube.com/watch?v=qfDzIaahtMg,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/qfDzIaahtMg.wav,"From the sound of it, is this a student or master level performance?",This appears to be a student performance.
340,WpYdQLmwPh8,,Sight Reading - Aram Khatchatourian Tableaux De L'Enfance No 1,20191229,126,37,0.0,,0.0,https://www.youtube.com/watch?v=WpYdQLmwPh8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/WpYdQLmwPh8.wav,Would you say this performance sounds more like it's by a student or a master?,This performance has the characteristics of played by a novice.
341,yzcmA6efluw,,Sight Reading-We wish you a merry christmas,20211219,67,16,0.0,,0.0,https://www.youtube.com/watch?v=yzcmA6efluw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/yzcmA6efluw.wav,"From the sound of it, is this a student or master level performance?",This appears to be a student performance.
342,Cbll4X-Rp9Y,,Sight Reading - Burgmullar Op100 no 1 La Candeur(Sincerity),20191118,48,18,0.0,,0.0,https://www.youtube.com/watch?v=Cbll4X-Rp9Y,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/Cbll4X-Rp9Y.wav,"From the sound of it, is this a student or master level performance?",This performance has the characteristics of played by a novice.
343,mWvrLw2uvws,,Sight Reading- Op 599 no 38,20191221,27,33,0.0,,0.0,https://www.youtube.com/watch?v=mWvrLw2uvws,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/mWvrLw2uvws.wav,Does this sound like a performance by a student or a master?,This performance has the characteristics of played by a novice.
344,Kkz_v8Zh2_4,,Sight reading- ragtime do-si-do,20220911,59,2,0.0,,,https://www.youtube.com/watch?v=Kkz_v8Zh2_4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/Kkz_v8Zh2_4.wav,Would you say this performance sounds more like it's by a student or a master?,This sounds like a student performance.
345,-8QS-kj8Phk,,Schumann Op 15 no 2 Kuriose Geschichte,20191118,79,40,1.0,,,https://www.youtube.com/watch?v=-8QS-kj8Phk,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/-8QS-kj8Phk.wav,Does this sound like a performance by a student or a master?,This appears to be a student performance.
346,35oN7c8WWIY,,French Suites no 4 Menuet by JS Bach,20210211,42,54,1.0,,0.0,https://www.youtube.com/watch?v=35oN7c8WWIY,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/35oN7c8WWIY.wav,Could you guess the composer of this piece?,Bach
346,35oN7c8WWIY,,French Suites no 4 Menuet by JS Bach,20210211,42,54,1.0,,0.0,https://www.youtube.com/watch?v=35oN7c8WWIY,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/35oN7c8WWIY.wav,Does this sound like a performance by a student or a master?,This performance has the characteristics of played by a novice.
347,bVyr0luVrdc,,Sight Reading-God Rest Ye Merry Gentlemen,20211216,50,5,0.0,,0.0,https://www.youtube.com/watch?v=bVyr0luVrdc,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/bVyr0luVrdc.wav,"From the sound of it, is this a student or master level performance?",This appears to be a student performance.
348,kw8kEv7KSMI,,Sight Reading-Hark! the Herald Angels Sing,20211215,63,14,0.0,,0.0,https://www.youtube.com/watch?v=kw8kEv7KSMI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/kw8kEv7KSMI.wav,"From the sound of it, is this a student or master level performance?",This sounds like a student performance.
349,DBmoCTkXlGs,,Sight Reading-Czerny 82 Piano Studies no 5(鋼琴小博士),20191206,9,15,0.0,,0.0,https://www.youtube.com/watch?v=DBmoCTkXlGs,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/DBmoCTkXlGs.wav,"From the sound of it, is this a student or master level performance?",This performance has the characteristics of played by a novice.
350,ykVNOwiBIuA,,Scarlatti K208,20200809,155,55,4.0,,0.0,https://www.youtube.com/watch?v=ykVNOwiBIuA,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/ykVNOwiBIuA.wav,Would you say this performance sounds more like it's by a student or a master?,This sounds like a student performance.
351,gdqiA3EU5-I,,Coventry Carol played by @suriHN,20221222,69,59,2.0,,0.0,https://www.youtube.com/watch?v=gdqiA3EU5-I,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,test,/data/scratch/acw630/PianoJudge/novice/gdqiA3EU5-I.wav,Does this sound like a performance by a student or a master?,This appears to be a student performance.
352,572kUZHCG4A,,Moszkowski op 91 no 3,20200513,39,152,4.0,,0.0,https://www.youtube.com/watch?v=572kUZHCG4A,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/572kUZHCG4A.wav,Does this sound like a performance by a student or a master?,This sounds like a student performance.
353,mO3h9KIKvf8,,Bartok Romanian Folk Dance Sz56 no 4(Sight Reading),20191209,54,60,0.0,,0.0,https://www.youtube.com/watch?v=mO3h9KIKvf8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/mO3h9KIKvf8.wav,Does this sound like a performance by a student or a master?,This appears to be a student performance.
354,ByGVOqlnzOw,,Sight Reading - Samual Maykapar Op 28 no 1,20191129,51,19,0.0,,0.0,https://www.youtube.com/watch?v=ByGVOqlnzOw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/ByGVOqlnzOw.wav,"From the sound of it, is this a student or master level performance?",This performance has the characteristics of played by a novice.
355,20X0hNNIKog,,Grieg Op 12 no 8 National Song,20181202,89,23,0.0,,0.0,https://www.youtube.com/watch?v=20X0hNNIKog,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/20X0hNNIKog.wav,"From the sound of it, is this a student or master level performance?",This appears to be a student performance.
356,VI2Z51hYrYI,,Sight Reading - Faber Piano Adventure Lesson 2B Horse Drawn Carriage,20220417,26,9,0.0,,0.0,https://www.youtube.com/watch?v=VI2Z51hYrYI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,train,/data/scratch/acw630/PianoJudge/novice/VI2Z51hYrYI.wav,Would you say this performance sounds more like it's by a student or a master?,This appears to be a student performance.
357,Ss3xveUD-v0,,ABRSM Grade 8 A1 Sarabande by JS Bach,20190826,127,34,0.0,,0.0,https://www.youtube.com/watch?v=Ss3xveUD-v0,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,test,/data/scratch/acw630/PianoJudge/novice/Ss3xveUD-v0.wav,Can you identify the composer of this piece?,Bach
