,audio_path,split,Q,A
654,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as robot, super unmusical, pedal is painfully missing."
655,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
656,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
657,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as baroque, played like a harpsichord."
658,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
659,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
660,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you describe this performance?,"too chopped, without any pedal, i don't know whether that's in the sense of schumann, many accords are not played together"
661,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
662,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
663,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as static, uninteresting."
664,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
665,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
666,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as aggressive."
667,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
668,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
669,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as plain, boring, without any passion, midis are not good."
670,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
671,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
672,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as anharmonic."
673,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
674,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
675,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as staccato, unpredictable."
676,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
677,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
678,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you describe this performance?,"monotonous, uneven, just notes"
679,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
680,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
681,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as horror, disklavier, no pedal."
682,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
683,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
684,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as robotic."
685,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
686,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
687,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as acute."
688,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
689,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
690,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you describe this performance?,"horrible, get a new computer"
691,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
692,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
693,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as mechanic, practice-like, dirty, careless."
694,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
695,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
696,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,How would you describe this performance?,"mechanical, erratic"
697,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
698,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_rubinstein.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
699,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as quiet, smooth."
700,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
701,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
702,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as melancholic, dramatic."
703,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
704,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
705,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,How would you describe this performance?,romantic
706,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,What kind of music is this piece and who is the composer?,"This is an excerpt from Schumann's Arabeske, with deep and melancholic melodies. "
707,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
708,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-arabeske-2_schiff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as tender, dreamy, serene, aching."
